Airframe: Cessna_CitationX
Kp: 0.2
Ki: 0
Kd: 0.185
tau: 0.02
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.2
holdSpeed: 240
T: 0.02
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
11.3777;23.1911;216.809;0.9;240;0.05;-0.31759
11.479;22.9687;217.031;0.9;240;0.05;-0.213205
11.5815;22.7439;217.256;0.9;240;0.05;-0.206562
11.6841;22.5198;217.48;0.9;240;0.05;-0.202098
11.7996;22.2667;217.733;0.9;240;0.05;-0.216315
11.908;22.0298;217.97;0.9;240;0.05;-0.295076
12.022;21.7814;218.219;0.9;240;0.05;-0.226085
12.1301;21.5458;218.454;0.9;240;0.05;-0.212863
12.239;21.3089;218.691;0.9;240;0.05;-0.209883
12.3459;21.0761;218.924;0.9;240;0.05;-0.216766
12.458;20.8329;219.167;0.9;240;0.05;-0.230319
12.5706;20.5889;219.411;0.9;240;0.05;-0.224979
12.6787;20.3545;219.646;0.9;240;0.05;-0.216873
12.7883;20.1173;219.883;0.9;240;0.05;-0.232548
12.8958;19.885;220.115;0.9;240;0.05;-0.217796
13.0081;19.6428;220.357;0.9;240;0.05;-0.222747
13.1189;19.4037;220.596;0.9;240;0.05;-0.210259
13.2268;19.1712;220.829;0.9;240;0.05;-0.212988
13.333;18.9424;221.058;0.9;240;0.05;-0.211991
13.4424;18.7072;221.293;0.9;240;0.05;-0.216859
13.5491;18.4777;221.522;0.9;240;0.05;-0.204218
13.655;18.2502;221.75;0.9;240;0.05;-0.209778
13.7693;18.005;221.995;0.9;240;0.05;-0.286442
13.8784;17.7713;222.229;0.9;240;0.05;-0.210496
13.9851;17.5423;222.458;0.9;240;0.05;-0.220632
14.0962;17.3049;222.695;0.9;240;0.05;-0.231982
14.21;17.0616;222.938;0.9;240;0.05;-0.307013
14.3196;16.8274;223.173;0.9;240;0.05;-0.208671
14.4304;16.5909;223.409;0.9;240;0.05;-0.301723
14.5493;16.3369;223.663;0.9;240;0.05;-0.300377
14.6685;16.0831;223.917;0.9;240;0.05;-0.311865
14.7881;15.8281;224.172;0.9;240;0.05;-0.163903
14.8943;15.6017;224.398;0.9;240;0.05;-0.214902
15.0024;15.3712;224.629;0.9;240;0.05;-0.208738
15.1113;15.1394;224.861;0.9;240;0.05;-0.207544
15.2207;14.9068;225.093;0.9;240;0.05;-0.207396
15.3308;14.6726;225.327;0.9;240;0.05;-0.21133
15.437;14.4471;225.553;0.9;240;0.05;-0.21398
15.5439;14.2194;225.781;0.9;240;0.05;-0.206613
15.6536;13.9865;226.013;0.9;240;0.05;-0.222045
15.7617;13.7567;226.243;0.9;240;0.05;-0.208211
15.8711;13.5241;226.476;0.9;240;0.05;-0.191167
15.9783;13.2968;226.703;0.9;240;0.05;-0.29802
16.0823;13.0758;226.924;0.9;240;0.05;-0.201213
16.1882;12.8506;227.149;0.9;240;0.05;-0.208475
16.2993;12.6152;227.385;0.9;240;0.05;-0.206516
16.4109;12.3779;227.622;0.9;240;0.05;-0.208849
16.5315;12.1224;227.878;0.9;240;0.05;-0.284829
16.6362;11.8997;228.1;0.9;240;0.05;-0.199916
16.74;11.6795;228.321;0.9;240;0.05;-0.288748
16.8496;11.4464;228.554;0.9;240;0.05;-0.189979
16.9583;11.2159;228.784;0.9;240;0.05;-0.165812
17.0691;10.9807;229.019;0.9;240;0.05;-0.191173
17.1707;10.7653;229.235;0.9;240;0.05;-0.193517
17.2722;10.5495;229.451;0.9;240;0.05;-0.205424
17.3748;10.3319;229.668;0.9;240;0.05;-0.184746
17.4812;10.1059;229.894;0.9;240;0.05;-0.196354
17.5898;9.87495;230.125;0.9;240;0.05;-0.209571
17.6948;9.65225;230.348;0.9;240;0.05;-0.204027
17.8071;9.41359;230.586;0.9;240;0.05;-0.278781
17.9207;9.17256;230.827;0.9;240;0.05;-0.294829
18.0405;8.91829;231.082;0.9;240;0.05;-0.168941
18.1589;8.66638;231.334;0.9;240;0.05;-0.17286
18.2683;8.43414;231.566;0.9;240;0.05;-0.208628
18.3689;8.22055;231.779;0.9;240;0.05;-0.19532
18.4841;7.97575;232.024;0.9;240;0.05;-0.204287
18.6018;7.72527;232.275;0.9;240;0.05;-0.310685
18.7134;7.48798;232.512;0.9;240;0.05;-0.231285
18.8142;7.27377;232.726;0.9;240;0.05;-0.19513
18.9341;7.01892;232.981;0.9;240;0.05;-0.280496
19.0398;6.79408;233.206;0.9;240;0.05;-0.207675
19.1482;6.56384;233.436;0.9;240;0.05;-0.214007
19.2544;6.3378;233.662;0.9;240;0.05;-0.217085
19.3599;6.11339;233.887;0.9;240;0.05;-0.205386
19.4688;5.88214;234.118;0.9;240;0.05;-0.229035
19.574;5.65839;234.342;0.9;240;0.05;-0.208735
19.6812;5.43018;234.57;0.9;240;0.05;-0.201247
19.7878;5.20329;234.797;0.863412;240;0.05;-0.227247
19.9082;4.94731;235.053;0.767079;240;0.05;-0.272384
20.0183;4.71291;235.287;0.828167;240;0.05;-0.164414
20.1287;4.47865;235.521;0.744811;240;0.05;-0.20092
20.2292;4.26506;235.735;0.595897;240;0.05;-0.307115
20.3481;4.01414;235.986;0.694666;240;0.05;-0.158163
20.45;3.80008;236.2;0.602;240;0.05;-0.208016
20.5605;3.57042;236.43;0.55439;240;0.05;-0.209693
20.6616;3.3623;236.638;0.529804;240;0.05;-0.192657
20.7913;3.10023;236.9;0.378873;240;0.05;-0.291174
20.9099;2.86615;237.134;0.475793;240;0.05;-0.147437
21.0105;2.67265;237.327;0.409539;240;0.05;-0.174992
21.1123;2.48175;237.518;0.353104;240;0.05;-0.193246
21.2234;2.28076;237.719;0.330559;240;0.05;-0.175593
21.333;2.08995;237.91;0.297633;240;0.05;-0.170358
21.4424;1.90781;238.092;0.279959;240;0.05;-0.151603
21.5503;1.73698;238.263;0.191363;240;0.05;-0.206033
21.6577;1.576;238.424;0.154007;240;0.05;-0.211194
21.7852;1.39813;238.602;0.151206;240;0.05;-0.178421
21.9006;1.24908;238.751;0.185999;240;0.05;-0.113818
22.0198;1.10832;238.892;0.159218;240;0.05;-0.112447
22.1516;0.968109;239.032;0.15;240;0.05;-0.154926
22.262;0.863464;239.137;0.15;240;0.05;-0.0815448
22.3704;0.772064;239.228;0.15;240;0.05;-0.0608429
22.4717;0.696716;239.303;0.15;240;0.05;-0.0745636
22.5784;0.628143;239.372;0.15;240;0.05;-0.0557957
22.699;0.563797;239.436;0.15;240;0.05;-0.0645646
22.8142;0.514954;239.485;0.15;240;0.05;-0.0365553
22.9202;0.480682;239.519;0.15;240;0.05;-0.0262631
23.0298;0.455734;239.544;0.15;240;0.05;-0.0179235
23.1353;0.441254;239.559;0.15;240;0.05;-0.00965509
23.241;0.435913;239.564;0.15;240;0.05;-0.000939315
23.3491;0.439362;239.561;0.15;240;0.05;0.00673356
23.4541;0.450989;239.549;0.154825;240;0.05;0.014627
23.5608;0.470718;239.529;0.164038;240;0.05;0.0198938
23.6675;0.49794;239.502;0.178276;240;0.05;0.0286884
23.7759;0.532974;239.467;0.191554;240;0.05;0.0349595
23.8865;0.576218;239.424;0.270078;240;0.05;0.104834
24.0056;0.629623;239.37;0.236874;240;0.05;0.0609491
24.1101;0.68219;239.318;0.255367;240;0.05;0.068929
24.2271;0.746902;239.253;0.255781;240;0.05;0.0564001
24.3352;0.812012;239.188;0.275059;240;0.05;0.0626569
24.4412;0.879913;239.12;0.289492;240;0.05;0.0635094
24.5488;0.953003;239.047;0.306576;240;0.05;0.0659753
24.6555;1.02902;238.971;0.326623;240;0.05;0.0708189
24.7607;1.10715;238.893;0.345466;240;0.05;0.0740361
24.8665;1.18816;238.812;0.358742;240;0.05;0.0711106
24.9744;1.27339;238.727;0.385128;240;0.05;0.0804494
25.0815;1.35986;238.64;0.402051;240;0.05;0.0800785
25.1887;1.44814;238.552;0.420207;240;0.05;0.0805798
25.2949;1.53685;238.463;0.440792;240;0.05;0.0834216
25.4006;1.62611;238.374;0.455071;240;0.05;0.0798483
25.5061;1.71588;238.284;0.475896;240;0.05;0.0827196
25.6125;1.80704;238.193;0.494357;240;0.05;0.0829494
25.7183;1.89746;238.103;0.514822;240;0.05;0.0853298
25.823;1.9868;238.013;0.526124;240;0.05;0.0787642
25.9434;2.08871;237.911;0.586394;240;0.05;0.118651
26.052;2.1797;237.82;0.566643;240;0.05;0.0807027
26.1807;2.28563;237.714;0.618231;240;0.05;0.111106
26.2996;2.38144;237.619;0.643697;240;0.05;0.117409
26.4172;2.47391;237.526;0.651069;240;0.05;0.106288
26.5188;2.55157;237.448;0.633086;240;0.05;0.0727713
26.6287;2.633;237.367;0.680269;240;0.05;0.10367
26.74;2.71251;237.287;0.663957;240;0.05;0.0714552
26.8484;2.78696;237.213;0.672177;240;0.05;0.0647857
26.9683;2.86523;237.135;0.688589;240;0.05;0.0655425
27.0874;2.93896;237.061;0.68058;240;0.05;0.0427869
27.1978;3.00316;236.997;0.704093;240;0.05;0.0534616
27.3069;3.0627;236.937;0.710354;240;0.05;0.0478144
27.4077;3.11403;236.886;0.718798;240;0.05;0.045992
27.5078;3.16148;236.839;0.72738;240;0.05;0.0450829
27.6274;3.2135;236.786;0.733233;240;0.05;0.0405325
27.7327;3.25476;236.745;0.734642;240;0.05;0.0336894
27.8416;3.29303;236.707;0.73883;240;0.05;0.0302243
27.9553;3.32817;236.672;0.745025;240;0.05;0.0293905
28.0676;3.358;236.642;0.756154;240;0.05;0.0345534
28.1794;3.3826;236.617;0.740874;240;0.05;0.0143541
28.3076;3.40446;236.596;0.751217;240;0.05;0.0203245
28.4126;3.41766;236.582;0.74374;240;0.05;0.0102073
28.5208;3.42667;236.573;0.741725;240;0.05;0.00639141
28.6262;3.43092;236.569;0.737923;240;0.05;0.00173871
28.7329;3.43053;236.569;0.734227;240;0.05;-0.00187815
28.8403;3.42577;236.574;0.728878;240;0.05;-0.00627524
28.9456;3.41675;236.583;0.723162;240;0.05;-0.0101874
29.0525;3.40341;236.597;0.71597;240;0.05;-0.0147123
29.1616;3.38542;236.615;0.708981;240;0.05;-0.0181033
29.2676;3.36394;236.636;0.701275;240;0.05;-0.0215126
29.3733;3.33847;236.662;0.69151;240;0.05;-0.0261839
29.4812;3.30875;236.691;0.683126;240;0.05;-0.0286237
29.5886;3.2755;236.725;0.673108;240;0.05;-0.0319913
29.6958;3.23885;236.761;0.662485;240;0.05;-0.0352844
29.8032;3.19893;236.801;0.651855;240;0.05;-0.0379307
29.9153;3.15395;236.846;0.626758;240;0.05;-0.0540311
30.0193;3.10947;236.891;0.630553;240;0.05;-0.0413399
30.124;3.06226;236.938;0.617433;240;0.05;-0.0450182
30.2249;3.01466;236.985;0.607988;240;0.05;-0.044945
30.3357;2.95996;237.04;0.604902;240;0.05;-0.0370899
30.4429;2.90533;237.095;0.578159;240;0.05;-0.0529077
30.5493;2.8494;237.151;0.567648;240;0.05;-0.0522309
30.6699;2.78415;237.216;0.548227;240;0.05;-0.0586032
30.781;2.72281;237.277;0.540783;240;0.05;-0.0537788
30.9011;2.6555;237.344;0.524633;240;0.05;-0.0564671
31.0061;2.5963;237.404;0.517046;240;0.05;-0.0522135
31.1106;2.5365;237.464;0.501048;240;0.05;-0.0562523
31.2209;2.47365;237.526;0.486002;240;0.05;-0.058728
31.3296;2.41199;237.588;0.45223;240;0.05;-0.0801674
31.4382;2.35098;237.649;0.445279;240;0.05;-0.0749177
31.5408;2.29398;237.706;0.458553;240;0.05;-0.0502417
31.6511;2.23354;237.766;0.443091;240;0.05;-0.0536159
31.7539;2.17851;237.821;0.437204;240;0.05;-0.0484982
31.8679;2.11905;237.881;0.425197;240;0.05;-0.0486129
31.9961;2.05444;237.946;0.389549;240;0.05;-0.0713394
32.1057;2.00139;237.999;0.3828;240;0.05;-0.0674782
32.2241;1.94662;238.053;0.394534;240;0.05;-0.0447907
32.3323;1.8992;238.101;0.370896;240;0.05;-0.0589445
32.4587;1.84698;238.153;0.365941;240;0.05;-0.0534559
32.5735;1.8028;238.197;0.362933;240;0.05;-0.0476257
32.6902;1.76108;238.239;0.353792;240;0.05;-0.048424
32.8113;1.72147;238.279;0.352602;240;0.05;-0.0416916
