Airframe: Cessna_CitationX
Kp: 0.1
Ki: 0
Kd: 0
tau: 0.025
limMin: 0.15
limMax: 0.9
intLimMin: 0.05
intLimMax: 0.5
holdSpeed: 240
T: 0.025
setpoint: 240
t;error;speed;out;setpoint;Int;Diff
12.9402;25.2851;214.715;0.9;240;0.05;0
13.0448;25.0802;214.92;0.9;240;0.05;0
13.1517;24.8713;215.129;0.9;240;0.05;0
13.2538;24.6722;215.328;0.9;240;0.05;0
13.3558;24.4734;215.527;0.9;240;0.05;0
13.4584;24.274;215.726;0.9;240;0.05;0
13.5594;24.0775;215.922;0.9;240;0.05;0
13.6906;23.8231;216.177;0.9;240;0.05;0
13.7924;23.6254;216.375;0.9;240;0.05;0
13.8995;23.4176;216.582;0.9;240;0.05;0
14.0022;23.2186;216.781;0.9;240;0.05;0
14.1352;22.9609;217.039;0.9;240;0.05;0
14.2391;22.7595;217.241;0.9;240;0.05;0
14.3716;22.5025;217.498;0.9;240;0.05;0
14.4724;22.3069;217.693;0.9;240;0.05;0
14.6042;22.0512;217.949;0.9;240;0.05;0
14.7369;21.7933;218.207;0.9;240;0.05;0
14.8445;21.5838;218.416;0.9;240;0.05;0
14.9468;21.3847;218.615;0.9;240;0.05;0
15.0511;21.1815;218.818;0.9;240;0.05;0
15.1561;20.9767;219.023;0.9;240;0.05;0
15.2575;20.7785;219.221;0.9;240;0.05;0
15.3906;20.5182;219.482;0.9;240;0.05;0
15.5227;20.2592;219.741;0.9;240;0.05;0
15.6237;20.061;219.939;0.9;240;0.05;0
15.7538;19.805;220.195;0.9;240;0.05;0
15.8856;19.5452;220.455;0.9;240;0.05;0
16.0255;19.2677;220.732;0.9;240;0.05;0
16.1581;19.0045;220.995;0.9;240;0.05;0
16.275;18.7726;221.227;0.9;240;0.05;0
16.4079;18.5085;221.491;0.9;240;0.05;0
16.5116;18.3018;221.698;0.9;240;0.05;0
16.617;18.0914;221.909;0.9;240;0.05;0
16.7206;17.8842;222.116;0.9;240;0.05;0
