Kp: 0.28
Ki: 0.0553574
Kd: 0.531094
tau: 0.025
limMin: 0
limMax: 0.625
intLimMin: 0.25
intLimMax: 0.5
holdSpeed: 210
T: 0.05
setpoint: 210
t;error;speed;out;setpoint
16.2984;0.0267792;209.973;0.446243;210
16.4096;0.0276337;209.972;0.444884;210
16.5245;0.0284271;209.972;0.445229;210
16.6344;0.0290833;209.971;0.444357;210
16.7536;0.0295715;209.97;0.44347;210
16.8639;0.0302277;209.97;0.445506;210
16.9771;0.0310059;209.969;0.446556;210
17.0889;0.0322113;209.968;0.449347;210
17.1989;0.0339813;209.966;0.453719;210
17.3055;0.0362549;209.964;0.457615;210
17.4197;0.0395203;209.96;0.465078;210
17.5566;0.0448151;209.955;0.473488;210
17.6678;0.0500641;209.95;0.47717;210
17.7809;0.056427;209.944;0.4854;210
17.8878;0.0631866;209.937;0.491629;210
17.997;0.0706787;209.929;0.497154;210
18.1171;0.0793304;209.921;0.505424;210
18.2343;0.0878296;209.912;0.509319;210
18.3466;0.0958252;209.904;0.505056;210
18.4576;0.103226;209.897;0.506289;210
18.5678;0.110184;209.89;0.507307;210
18.6768;0.11644;209.884;0.502811;210
18.7912;0.122162;209.878;0.503628;210
18.9011;0.12674;209.873;0.501223;210
19.0108;0.130478;209.87;0.496738;210
19.1274;0.133484;209.867;0.495381;210
19.238;0.135712;209.864;0.492675;210
19.3532;0.137115;209.863;0.489473;210
19.4651;0.137756;209.862;0.486323;210
19.5762;0.137619;209.862;0.482858;210
19.6924;0.136597;209.863;0.479111;210
19.802;0.134918;209.865;0.475498;210
19.9108;0.132477;209.868;0.472036;210
20.0227;0.129166;209.871;0.468005;210
20.1401;0.124374;209.876;0.458241;210
20.2554;0.118301;209.882;0.448655;210
20.3718;0.110641;209.889;0.442154;210
20.4803;0.101913;209.898;0.431358;210
20.5895;0.091507;209.908;0.420394;210
20.7009;0.0793762;209.921;0.41001;210
20.8085;0.0662842;209.934;0.400268;210
20.9206;0.0514069;209.949;0.390004;210
21.036;0.0352325;209.965;0.376455;210
21.1496;0.0187683;209.981;0.372142;210
21.263;0.00215149;209.998;0.367891;210
21.3746;-0.013916;210.014;0.361146;210
21.4877;-0.02948;210.029;0.368273;210
21.602;-0.0439758;210.044;0.366732;210
21.7101;-0.0562897;210.056;0.376948;210
21.824;-0.0675201;210.068;0.377686;210
21.9329;-0.0765381;210.077;0.386974;210
22.0482;-0.0843811;210.084;0.392072;210
22.1665;-0.0905762;210.091;0.395866;210
22.2846;-0.0951385;210.095;0.403191;210
22.4015;-0.0984344;210.098;0.408617;210
22.5123;-0.100357;210.1;0.413094;210
22.6237;-0.101166;210.101;0.418119;210
22.7357;-0.101044;210.101;0.422616;210
22.8449;-0.100128;210.1;0.426027;210
22.958;-0.0983582;210.098;0.431085;210
23.0682;-0.0958557;210.096;0.434798;210
23.1802;-0.092514;210.093;0.438988;210
23.2955;-0.0884552;210.088;0.443392;210
23.4062;-0.0840607;210.084;0.446559;210
23.5171;-0.0792542;210.079;0.449003;210
23.6311;-0.0744629;210.074;0.448542;210
23.7432;-0.070343;210.07;0.445077;210
23.8583;-0.0668335;210.067;0.443308;210
23.9708;-0.0640564;210.064;0.440346;210
24.0817;-0.0620117;210.062;0.435434;210
24.1988;-0.060318;210.06;0.434916;210
24.3149;-0.0585327;210.059;0.43576;210
24.4272;-0.0566559;210.057;0.436186;210
24.5352;-0.0545349;210.055;0.438321;210
24.651;-0.0515747;210.052;0.442884;210
24.7655;-0.0480042;210.048;0.447757;210
24.8786;-0.0439911;210.044;0.4489;210
24.9944;-0.0396576;210.04;0.451642;210
25.1054;-0.0356598;210.036;0.450448;210
25.2198;-0.0320282;210.032;0.448885;210
25.3279;-0.0295105;210.03;0.443867;210
25.4367;-0.0281219;210.028;0.436969;210
25.5435;-0.0281219;210.028;0.430276;210
25.6486;-0.0294189;210.029;0.422892;210
25.7977;-0.0332642;210.033;0.406972;210
25.9064;-0.0373535;210.037;0.404715;210
26.0151;-0.0421448;210.042;0.402353;210
26.1272;-0.0476685;210.048;0.395677;210
26.2409;-0.0537262;210.054;0.389642;210
26.3634;-0.0603027;210.06;0.385377;210
26.477;-0.0662994;210.066;0.386879;210
26.6125;-0.0728912;210.073;0.385866;210
26.7346;-0.0779114;210.078;0.386489;210
26.8446;-0.0815277;210.082;0.394911;210
26.9535;-0.0841522;210.084;0.398419;210
27.0661;-0.0855255;210.086;0.404219;210
27.1718;-0.0857086;210.086;0.410009;210
27.3008;-0.0848846;210.085;0.41518;210
27.4111;-0.0834656;210.083;0.418126;210
27.5201;-0.0816956;210.082;0.418645;210
27.6298;-0.0797119;210.08;0.419998;210
27.7387;-0.0778809;210.078;0.419647;210
27.846;-0.0761261;210.076;0.419236;210
27.9639;-0.0745392;210.075;0.41854;210
28.0764;-0.0734406;210.073;0.414761;210
28.1882;-0.0725403;210.073;0.413727;210
28.2966;-0.0717773;210.072;0.412965;210
28.4175;-0.0711365;210.071;0.412044;210
28.5237;-0.0704041;210.07;0.412445;210
28.6304;-0.0695038;210.07;0.41404;210
28.7403;-0.0681915;210.068;0.416048;210
28.8601;-0.0663757;210.066;0.417327;210
28.9665;-0.0640411;210.064;0.421153;210
29.0794;-0.0610046;210.061;0.425325;210
29.1878;-0.0574799;210.057;0.430111;210
29.2936;-0.0533295;210.053;0.433998;210
29.3989;-0.0483704;210.048;0.438107;210
29.5086;-0.0424042;210.042;0.445579;210
29.6295;-0.0350189;210.035;0.45202;210
29.7361;-0.0280151;210.028;0.453944;210
29.8479;-0.0203247;210.02;0.46077;210
29.9555;-0.0128784;210.013;0.462216;210
30.0772;-0.00448608;210.004;0.471257;210
30.1821;0.00242615;209.998;0.461976;210
30.3023;0.00976562;209.99;0.4628;210
30.4095;0.0157166;209.984;0.460754;210
30.5324;0.0218048;209.978;0.464896;210
30.6477;0.026413;209.974;0.452916;210
30.7644;0.030304;209.97;0.454833;210
30.8673;0.0330353;209.967;0.447514;210
30.9987;0.0354462;209.965;0.446671;210
31.1008;0.0367889;209.963;0.442211;210
31.2184;0.0375214;209.962;0.438315;210
31.3412;0.0376892;209.962;0.437203;210
31.4582;0.0372772;209.963;0.43353;210
31.5791;0.0362091;209.964;0.430071;210
31.6851;0.0348053;209.965;0.428012;210
31.8199;0.0323334;209.968;0.422291;210
31.9299;0.0296326;209.97;0.420468;210
32.0386;0.0263062;209.974;0.416491;210
32.1627;0.0218048;209.978;0.412157;210
32.2695;0.0174866;209.983;0.410347;210
32.3853;0.0123749;209.988;0.4067;210
32.5077;0.00656128;209.993;0.400472;210
32.6261;0.000869751;209.999;0.401415;210
32.7285;-0.00376892;210.004;0.401371;210
32.8322;-0.00831604;210.008;0.401636;210
32.9527;-0.0133057;210.013;0.399624;210
33.0752;-0.0178833;210.018;0.396466;210
33.186;-0.0217285;210.022;0.399514;210
33.2946;-0.0251465;210.025;0.402007;210
33.4066;-0.028244;210.028;0.403324;210
33.5145;-0.0309143;210.031;0.403953;210
33.6233;-0.033493;210.033;0.403666;210
33.7557;-0.0363007;210.036;0.402364;210
33.8653;-0.0384216;210.038;0.404087;210
33.9714;-0.0402527;210.04;0.405423;210
34.0774;-0.0419617;210.042;0.40553;210
34.1893;-0.0437012;210.044;0.403562;210
34.3071;-0.0453033;210.045;0.404799;210
34.408;-0.0466309;210.047;0.404233;210
34.5245;-0.0479736;210.048;0.404657;210
34.6327;-0.0490723;210.049;0.405343;210
34.7536;-0.0499268;210.05;0.406035;210
34.876;-0.0505829;210.051;0.406148;210
34.9868;-0.050766;210.051;0.408275;210
35.0955;-0.0505829;210.051;0.411077;210
35.1993;-0.0499725;210.05;0.41276;210
35.3202;-0.0486145;210.049;0.416562;210
35.4566;-0.0464935;210.046;0.421167;210
35.5793;-0.0439758;210.044;0.422285;210
35.6843;-0.041275;210.041;0.424652;210
35.8018;-0.0380249;210.038;0.429453;210
35.9185;-0.0347748;210.035;0.427055;210
36.0307;-0.0315247;210.032;0.430821;210
36.137;-0.0284576;210.028;0.428855;210
36.269;-0.0248108;210.025;0.432221;210
36.3757;-0.02211;210.022;0.428507;210
36.5084;-0.0189819;210.019;0.431204;210
36.6354;-0.0164948;210.016;0.427506;210
36.7451;-0.0144806;210.014;0.425588;210
36.8503;-0.0128326;210.013;0.424066;210
36.9788;-0.0111237;210.011;0.425163;210
37.0813;-0.0101471;210.01;0.422027;210
37.201;-0.00920105;210.009;0.421357;210
37.3192;-0.00834656;210.008;0.42176;210
37.4234;-0.00778198;210.008;0.419941;210
37.5522;-0.00735474;210.007;0.418893;210
37.6563;-0.00704956;210.007;0.418765;210
37.7733;-0.00680542;210.007;0.418765;210
37.8924;-0.00674438;210.007;0.417533;210
38.0068;-0.00679016;210.007;0.417383;210
38.1263;-0.00697327;210.007;0.416548;210
38.2305;-0.00721741;210.007;0.415248;210
38.3314;-0.00733948;210.007;0.416456;210
38.4502;-0.00759888;210.008;0.415549;210
38.5774;-0.00796509;210.008;0.414886;210
38.6958;-0.008255;210.008;0.415087;210
38.8031;-0.00840759;210.008;0.415634;210
38.9375;-0.00840759;210.008;0.417004;210
39.0433;-0.00796509;210.008;0.419806;210
39.1478;-0.00732422;210.007;0.420602;210
39.2658;-0.00611877;210.006;0.424469;210
39.3713;-0.00454712;210.005;0.426329;210
39.5056;-0.00212097;210.002;0.431224;210
39.6151;0.000213623;210;0.431815;210
39.7261;0.00299072;209.997;0.435401;210
39.8481;0.00675964;209.993;0.442697;210
39.9522;0.0105286;209.989;0.442435;210
40.0727;0.0156403;209.984;0.452976;210
40.1956;0.0214081;209.979;0.45912;210
40.3182;0.027771;209.972;0.455764;210
40.4278;0.0335846;209.966;0.459246;210
40.5545;0.0402832;209.96;0.463091;210
40.6706;0.0461273;209.954;0.465859;210
40.7787;0.0510101;209.949;0.459501;210
40.8851;0.0549774;209.945;0.45666;210
41.0105;0.058197;209.942;0.454256;210
41.1443;0.0600891;209.94;0.446799;210
41.2481;0.0604095;209.94;0.438814;210
41.3539;0.0599518;209.94;0.435324;210
41.4726;0.0587158;209.941;0.431184;210
41.5766;0.057312;209.943;0.431652;210
41.7087;0.055542;209.944;0.429603;210
41.8132;0.054718;209.945;0.434884;210
41.9462;0.0543976;209.946;0.438529;210
42.0538;0.0544586;209.946;0.440078;210
42.1712;0.0548248;209.945;0.441207;210
42.2927;0.0547638;209.945;0.439719;210
42.4087;0.0540619;209.946;0.435603;210
42.5717;0.0514832;209.949;0.425139;210
42.6741;0.0490112;209.951;0.425834;210
42.7947;0.0453949;209.955;0.420255;210
42.8995;0.0417786;209.958;0.418858;210
43.0079;0.0376434;209.962;0.415049;210
43.1423;0.0322113;209.968;0.407652;210
43.2488;0.0279083;209.972;0.411783;210
43.3687;0.0231323;209.977;0.411805;210
43.4779;0.0191193;209.981;0.411839;210
43.5831;0.0157166;209.984;0.414229;210
43.7021;0.0126495;209.987;0.418982;210
43.8253;0.0107574;209.989;0.421353;210
43.9291;0.0101624;209.99;0.428876;210
44.0334;0.010498;209.99;0.433806;210
44.1413;0.0119019;209.988;0.439435;210
44.2426;0.0140076;209.986;0.443693;210
44.3579;0.0170898;209.983;0.44856;210
44.4783;0.0213013;209.979;0.459192;210
44.5995;0.0262299;209.974;0.461057;210
44.7187;0.0317993;209.968;0.470468;210
44.8349;0.037735;209.962;0.468782;210
44.9486;0.0439911;209.956;0.477919;210
45.0597;0.0500336;209.95;0.475569;210
45.1815;0.0561676;209.944;0.472655;210
45.2975;0.0609131;209.939;0.473016;210
45.4047;0.0639801;209.936;0.463523;210
45.5381;0.0658264;209.934;0.457035;210
45.6487;0.0657043;209.934;0.447161;210
45.7539;0.0644684;209.936;0.44218;210
45.8708;0.062149;209.938;0.438289;210
45.9879;0.0593262;209.941;0.435854;210
46.1011;0.0565948;209.943;0.433131;210
46.2189;0.0542145;209.946;0.435172;210
46.3324;0.0523834;209.948;0.441177;210
46.4645;0.0510712;209.949;0.44224;210
46.5884;0.0504761;209.95;0.445286;210
46.7182;0.050415;209.95;0.448847;210
46.8368;0.0508423;209.949;0.451761;210
46.9563;0.0515442;209.948;0.454879;210
47.0607;0.0524597;209.948;0.455601;210
47.1976;0.0534363;209.947;0.456413;210
47.3029;0.0542603;209.946;0.455579;210
47.4115;0.0547028;209.945;0.454092;210
47.5441;0.0550232;209.945;0.453892;210
47.6485;0.0546722;209.945;0.449838;210
47.7655;0.0538025;209.946;0.447408;210
47.8871;0.0523224;209.948;0.443615;210
47.9922;0.0506897;209.949;0.443046;210
48.096;0.0490112;209.951;0.443309;210
48.1992;0.047226;209.953;0.443386;210
48.3184;0.0451508;209.955;0.44008;210
48.4268;0.0437927;209.956;0.444917;210
48.5653;0.0427094;209.957;0.446663;210
48.6918;0.0422974;209.958;0.45109;210
48.7977;0.042572;209.957;0.454385;210
48.903;0.0433044;209.957;0.456793;210
49.0072;0.0442047;209.956;0.458428;210
49.1258;0.0452118;209.955;0.458888;210
49.2451;0.0456543;209.954;0.455891;210
49.3502;0.0452423;209.955;0.451533;210
