Airframe: C90B
Kp: 0.135
Ki: 0.055181
Kd: 0
tau: 0.025
limMin: 0.25
limMax: 0.765
intLimMin: 0.25
intLimMax: 0.5
holdSpeed: 180
T: 0.025
setpoint: 180
t;error;speed;out;setpoint
17.5833;5.77313;174.227;0.765;180
17.6956;5.58121;174.419;0.765;180
17.8103;5.38541;174.615;0.765;180
17.939;5.166;174.834;0.765;180
18.0591;4.96107;175.039;0.765;180
18.1738;4.76585;175.234;0.765;180
18.2944;4.56036;175.44;0.765;180
18.4153;4.35492;175.645;0.765;180
18.5364;4.1492;175.851;0.765;180
18.6543;3.94902;176.051;0.765;180
18.7578;3.77382;176.226;0.765;180
18.8792;3.56866;176.431;0.765;180
19.0071;3.35313;176.647;0.765;180
19.1152;3.17116;176.829;0.765;180
19.2256;2.98604;177.014;0.765;180
19.3481;2.78073;177.219;0.765;180
19.4573;2.59891;177.401;0.765;180
19.5596;2.42845;177.572;0.765;180
19.6633;2.25618;177.744;0.765;180
19.7754;2.07092;177.929;0.765;180
19.9031;1.85983;178.14;0.751077;180
20.0186;1.67015;178.33;0.72547;180
20.1206;1.50266;178.497;0.702858;180
20.2295;1.32518;178.675;0.678899;180
20.3567;1.11909;178.881;0.651078;180
20.4705;0.936707;179.063;0.626455;180
20.5903;0.747284;179.253;0.600883;180
20.7129;0.556915;179.443;0.575184;180
20.8167;0.400391;179.6;0.554053;180
20.9458;0.211365;179.789;0.528534;180
21.0659;0.0433502;179.957;0.505852;180
21.1702;-0.0955658;180.096;0.486909;180
21.2993;-0.257629;180.258;0.463766;180
21.4265;-0.405136;180.405;0.44152;180
21.5347;-0.520691;180.521;0.423152;180
21.6375;-0.621063;180.621;0.40636;180
21.748;-0.718933;180.719;0.389053;180
21.8499;-0.798798;180.799;0.374004;180
21.9521;-0.869461;180.869;0.359752;180
22.0535;-0.929398;180.929;0.346627;180
22.157;-0.980316;180.98;0.334294;180
22.2786;-1.02696;181.027;0.321256;180
22.3931;-1.05762;181.058;0.310526;180
22.4978;-1.0748;181.075;0.30204;180
22.6125;-1.08156;181.082;0.294294;180
22.7324;-1.07593;181.076;0.287912;180
22.8408;-1.0602;181.06;0.283643;180
22.9614;-1.03142;181.031;0.280562;180
23.0747;-0.994217;180.994;0.279249;180
23.1907;-0.946655;180.947;0.279455;180
23.3191;-0.883682;180.884;0.281466;180
23.4368;-0.817337;180.817;0.284896;180
23.5383;-0.754074;180.754;0.28903;180
23.6416;-0.684494;180.684;0.294322;180
23.7646;-0.595474;180.595;0.301991;180
23.8848;-0.502655;180.503;0.310879;180
24.0122;-0.39859;180.399;0.321756;180
24.1379;-0.291122;180.291;0.333869;180
24.2607;-0.182068;180.182;0.346986;180
24.3877;-0.06604;180.066;0.361779;180
24.5024;0.0416565;179.958;0.376239;180
24.6042;0.138809;179.861;0.389862;180
24.7131;0.24437;179.756;0.405262;180
24.8301;0.358582;179.641;0.422626;180
24.959;0.485443;179.515;0.442754;180
25.0789;0.603485;179.397;0.462291;180
25.2002;0.722458;179.278;0.482792;180
25.3271;0.845795;179.154;0.504936;180
25.4397;0.953201;179.047;0.525023;180
25.5679;1.07253;178.927;0.548298;180
25.6819;1.17542;178.825;0.569261;180
25.8079;1.28423;178.716;0.592503;180
25.9373;1.38963;178.61;0.616283;180
26.05;1.47523;178.525;0.636758;180
26.1731;1.56076;178.439;0.658615;180
26.2927;1.63486;178.365;0.67917;180
26.4216;1.70406;178.296;0.700394;180
26.5508;1.76117;178.239;0.720459;180
26.6707;1.80234;178.198;0.737809;180
26.7874;1.83015;178.17;0.747071;180
26.907;1.8459;178.154;0.749197;180
27.0356;1.84773;178.152;0.749444;180
27.1575;1.83437;178.166;0.747639;180
27.2725;1.808;178.192;0.74408;180
27.3857;1.76907;178.231;0.738825;180
27.5144;1.7093;178.291;0.730756;180
27.6255;1.6452;178.355;0.722102;180
27.7317;1.57362;178.426;0.712439;180
27.8433;1.48798;178.512;0.700877;180
27.9546;1.39296;178.607;0.68805;180
28.0667;1.28873;178.711;0.673978;180
28.1777;1.17816;178.822;0.659052;180
28.2886;1.06137;178.939;0.643285;180
28.3987;0.940277;179.06;0.626937;180
28.5095;0.814407;179.186;0.609945;180
28.6206;0.685944;179.314;0.592602;180
28.731;0.55658;179.443;0.575138;180
28.8462;0.421173;179.579;0.556858;180
28.9631;0.284836;179.715;0.538453;180
29.0767;0.154785;179.845;0.520896;180
29.1865;0.0321198;179.968;0.504336;180
29.2964;-0.0862122;180.086;0.488169;180
29.4067;-0.200104;180.2;0.47192;180
29.5186;-0.309189;180.309;0.45562;180
29.6299;-0.410889;180.411;0.439675;180
29.739;-0.503372;180.503;0.424434;180
